,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
408,C,A,20190101,2019,52,2019,251,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,3100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,627152490.044,,627152490.044,4,False,True
409,C,A,20190101,2019,52,2019,251,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,3200,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,24917625259.287,,24917625259.287,4,False,True
410,C,A,20190101,2019,52,2019,251,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,186267142.741,,186267142.741,4,False,True
411,C,A,20190101,2019,52,2019,251,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,9300,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,104465301.416,,104465301.416,0,False,True
412,C,A,20190101,2019,52,2019,251,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,9900,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2468414903.409,,2468414903.409,4,False,True
413,C,A,20200101,2020,52,2020,251,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,41096131586.021,,41096131586.021,4,False,True
414,C,A,20210101,2021,52,2021,251,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,48189354261.874,,48189354261.874,4,False,True
415,C,A,20220101,2022,52,2022,251,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,51751166163.549,,51751166163.549,4,False,True
416,C,A,20220101,2022,52,2022,251,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,9900,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,51751166163.549,,51751166163.549,4,False,True
417,C,A,20230101,2023,52,2023,251,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,44858574684.799,,44858574684.799,4,False,True
418,C,A,20100101,2010,52,2010,300,,,M,,156,,,0,,,H3,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,3797414605.0,,3797414605.0,0,True,False
419,C,A,20110101,2011,52,2011,300,,,M,,156,,,0,,,H3,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,3467938901.0,,3467938901.0,0,True,False
420,C,A,20120101,2012,52,2012,300,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,2944646704.0,,2944646704.0,0,True,False
421,C,A,20130101,2013,52,2013,300,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,2914166574.0,,2914166574.0,0,True,False
422,C,A,20140101,2014,52,2014,300,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,3313757754.0,,3313757754.0,0,True,False
423,C,A,20150101,2015,52,2015,300,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,2831346469.0,,2831346469.0,0,True,False
424,C,A,20160101,2016,52,2016,300,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,3194687236.0,,3194687236.0,0,True,False
425,C,A,20170101,2017,52,2017,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,3070606079.374,,3070606079.374,0,False,True
426,C,A,20170101,2017,52,2017,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,1000,,-1,,0.0,False,-1,,0.0,False,,True,,False,341637809.061,,341637809.061,0,False,True
427,C,A,20170101,2017,52,2017,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,2100,,-1,,0.0,False,-1,,0.0,False,,True,,False,2698091077.132,,2698091077.132,0,False,True
428,C,A,20170101,2017,52,2017,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,3100,,-1,,0.0,False,-1,,0.0,False,,False,,False,170783.752,,170783.752,0,False,True
429,C,A,20170101,2017,52,2017,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,3200,,-1,,0.0,False,-1,,0.0,False,,False,,False,30617921.194,,30617921.194,0,False,True
430,C,A,20170101,2017,52,2017,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,9200,,-1,,0.0,False,-1,,0.0,False,,False,,False,26675.114,,26675.114,0,False,True
431,C,A,20170101,2017,52,2017,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,9300,,-1,,0.0,False,-1,,0.0,False,,False,,False,61813.122,,61813.122,0,False,True
432,C,A,20180101,2018,52,2018,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,4241221017.185,,4241221017.185,0,False,True
433,C,A,20180101,2018,52,2018,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,1000,,-1,,0.0,False,-1,,0.0,False,,False,,False,365999749.802,,365999749.802,0,False,True
434,C,A,20180101,2018,52,2018,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,2100,,-1,,0.0,False,-1,,0.0,False,,False,,False,3745780356.072,,3745780356.072,0,False,True
435,C,A,20180101,2018,52,2018,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,2200,,-1,,0.0,False,-1,,0.0,False,,False,,False,95.611,,95.611,0,False,True
436,C,A,20180101,2018,52,2018,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,3100,,-1,,0.0,False,-1,,0.0,False,,False,,False,778520.671,,778520.671,0,False,True
437,C,A,20180101,2018,52,2018,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,3200,,-1,,0.0,False,-1,,0.0,False,,True,,False,55587609.616,,55587609.616,0,False,True
438,C,A,20180101,2018,52,2018,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,9200,,-1,,0.0,False,-1,,0.0,False,,False,,False,78836.266,,78836.266,0,False,True
439,C,A,20180101,2018,52,2018,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,9300,,-1,,0.0,False,-1,,0.0,False,,False,,False,72995849.148,,72995849.148,0,False,True
440,C,A,20190101,2019,52,2019,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4546496425.066,,4546496425.066,4,False,True
441,C,A,20190101,2019,52,2019,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,346443862.201,,346443862.201,4,False,True
442,C,A,20190101,2019,52,2019,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4164760978.034,,4164760978.034,4,False,True
443,C,A,20190101,2019,52,2019,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,3100,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,157094.807,,157094.807,0,False,True
444,C,A,20190101,2019,52,2019,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,3200,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,34917663.389,,34917663.389,0,False,True
445,C,A,20190101,2019,52,2019,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,118542.327,,118542.327,0,False,True
446,C,A,20190101,2019,52,2019,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,9300,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,98284.308,,98284.308,0,False,True
447,C,A,20200101,2020,52,2020,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4275097434.878,0.0,4275097434.878,4,False,True
448,C,A,20200101,2020,52,2020,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,429263329.708,0.0,429263329.708,4,False,True
449,C,A,20200101,2020,52,2020,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,3784926705.638,0.0,3784926705.638,0,False,True
450,C,A,20200101,2020,52,2020,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,3100,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,159793.22,0.0,159793.22,0,False,True
451,C,A,20200101,2020,52,2020,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,3200,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,60664835.936,0.0,60664835.936,4,False,True
452,C,A,20200101,2020,52,2020,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,82770.375,0.0,82770.375,0,False,True
453,C,A,20210101,2021,52,2021,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5924661601.138,0.0,5924661601.138,4,False,True
454,C,A,20210101,2021,52,2021,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,743011710.032,0.0,743011710.032,4,False,True
455,C,A,20210101,2021,52,2021,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4980506102.917,0.0,4980506102.917,4,False,True
456,C,A,20210101,2021,52,2021,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,3100,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,87017.753,0.0,87017.753,0,False,True
457,C,A,20210101,2021,52,2021,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,3200,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,200928640.631,0.0,200928640.631,0,False,True
458,C,A,20210101,2021,52,2021,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,79583.047,0.0,79583.047,0,False,True
459,C,A,20210101,2021,52,2021,300,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,9300,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,48546.759,0.0,48546.759,0,False,True
460,C,A,20220101,2022,52,2022,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8327452143.694,,8327452143.694,4,False,True
461,C,A,20220101,2022,52,2022,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,587913432.907,,587913432.907,0,False,True
462,C,A,20220101,2022,52,2022,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,7543553160.78,,7543553160.78,0,False,True
463,C,A,20220101,2022,52,2022,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,3100,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,95622.081,,95622.081,0,False,True
464,C,A,20220101,2022,52,2022,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,3200,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,194622776.608,,194622776.608,0,False,True
465,C,A,20220101,2022,52,2022,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,85291.674,,85291.674,0,False,True
466,C,A,20220101,2022,52,2022,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,9300,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1181859.645,,1181859.645,4,False,True
467,C,A,20230101,2023,52,2023,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,7461352914.941,,7461352914.941,4,False,True
468,C,A,20230101,2023,52,2023,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,509989638.127,,509989638.127,4,False,True
469,C,A,20230101,2023,52,2023,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,6798763367.203,,6798763367.203,0,False,True
470,C,A,20230101,2023,52,2023,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,3100,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,17720.911,,17720.911,0,False,True
471,C,A,20230101,2023,52,2023,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,3200,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,152466005.305,,152466005.305,4,False,True
472,C,A,20230101,2023,52,2023,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,83256.602,,83256.602,0,False,True
473,C,A,20230101,2023,52,2023,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,9300,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,24.869,,24.869,0,False,True
474,C,A,20230101,2023,52,2023,300,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,9900,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,32901.923,,32901.923,0,False,True
475,C,A,20100101,2010,52,2010,348,,,M,,156,,,0,,,H3,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,6173901000.0,,6173901000.0,0,True,False
476,C,A,20110101,2011,52,2011,348,,,M,,156,,,0,,,H3,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,6079151000.0,,6079151000.0,0,True,False
477,C,A,20120101,2012,52,2012,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,5412282799.0,,5412282799.0,0,True,False
478,C,A,20130101,2013,52,2013,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,5360437378.0,,5360437378.0,0,True,False
479,C,A,20140101,2014,52,2014,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,5140096968.0,,5140096968.0,0,True,False
480,C,A,20150101,2015,52,2015,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,4776876860.0,,4776876860.0,0,True,False
481,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,4866965630.0,,4866965630.0,0,False,True
482,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0 ,1000,,-1,,0.0,False,-1,,0.0,False,,True,,False,1060064912.0,,1060064912.0,0,False,True
483,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0 ,2100,,-1,,0.0,False,-1,,0.0,False,,True,,False,1787616488.0,,1787616488.0,0,False,True
484,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0 ,3100,,-1,,0.0,False,-1,,0.0,False,,True,,False,77864713.0,,77864713.0,0,False,True
485,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0 ,3200,,-1,,0.0,False,-1,,0.0,False,,True,,False,1940036847.0,,1940036847.0,0,False,True
486,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0 ,9200,,-1,,0.0,False,-1,,0.0,False,,True,,False,1382670.0,,1382670.0,0,False,True
487,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C01,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,4642170123.0,,4642170123.0,0,False,True
488,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C01,,0 ,1000,,-1,,0.0,False,-1,,0.0,False,,True,,False,1006254678.0,,1006254678.0,0,False,True
489,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C01,,0 ,2100,,-1,,0.0,False,-1,,0.0,False,,True,,False,1756231486.0,,1756231486.0,0,False,True
490,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C01,,0 ,3100,,-1,,0.0,False,-1,,0.0,False,,True,,False,73089315.0,,73089315.0,0,False,True
491,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C01,,0 ,3200,,-1,,0.0,False,-1,,0.0,False,,True,,False,1805212208.0,,1805212208.0,0,False,True
492,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C01,,0 ,9200,,-1,,0.0,False,-1,,0.0,False,,True,,False,1382436.0,,1382436.0,0,False,True
493,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C06,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,183492628.0,,183492628.0,0,False,True
494,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C06,,0 ,1000,,-1,,0.0,False,-1,,0.0,False,,True,,False,49819441.0,,49819441.0,0,False,True
495,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C06,,0 ,2100,,-1,,0.0,False,-1,,0.0,False,,True,,False,28149724.0,,28149724.0,0,False,True
496,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C06,,0 ,3100,,-1,,0.0,False,-1,,0.0,False,,False,,False,4775398.0,,4775398.0,0,False,True
497,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C06,,0 ,3200,,-1,,0.0,False,-1,,0.0,False,,True,,False,100748065.0,,100748065.0,0,False,True
498,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C09,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,41302879.0,,41302879.0,0,False,True
499,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C09,,0 ,1000,,-1,,0.0,False,-1,,0.0,False,,True,,False,3990793.0,,3990793.0,0,False,True
500,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C09,,0 ,2100,,-1,,0.0,False,-1,,0.0,False,,False,,False,3235278.0,,3235278.0,0,False,True
501,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C09,,0 ,3200,,-1,,0.0,False,-1,,0.0,False,,True,,False,34076574.0,,34076574.0,0,False,True
502,C,A,20160101,2016,52,2016,348,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C09,,0 ,9200,,-1,,0.0,False,-1,,0.0,False,,True,,False,234.0,,234.0,0,False,True
503,C,A,20170101,2017,52,2017,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,5291299783.0,,5291299783.0,0,False,True
504,C,A,20170101,2017,52,2017,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,1000,,-1,,0.0,False,-1,,0.0,False,,True,,False,1177042082.0,,1177042082.0,0,False,True
505,C,A,20170101,2017,52,2017,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,2100,,-1,,0.0,False,-1,,0.0,False,,True,,False,2114913533.0,,2114913533.0,0,False,True
506,C,A,20170101,2017,52,2017,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,2200,,-1,,0.0,False,-1,,0.0,False,,False,,False,1705857.0,,1705857.0,0,False,True
507,C,A,20170101,2017,52,2017,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,3100,,-1,,0.0,False,-1,,0.0,False,,True,,False,139059786.0,,139059786.0,0,False,True
508,C,A,20170101,2017,52,2017,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,3200,,-1,,0.0,False,-1,,0.0,False,,True,,False,1855955695.0,,1855955695.0,0,False,True
509,C,A,20170101,2017,52,2017,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,9200,,-1,,0.0,False,-1,,0.0,False,,True,,False,2622110.0,,2622110.0,0,False,True
510,C,A,20170101,2017,52,2017,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,9300,,-1,,0.0,False,-1,,0.0,False,,False,,False,720.0,,720.0,0,False,True
511,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,6377348262.0,,6377348262.0,0,False,True
512,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,1000,,-1,,0.0,False,-1,,0.0,False,,True,,False,1458462043.0,,1458462043.0,0,False,True
513,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,2100,,-1,,0.0,False,-1,,0.0,False,,True,,False,2780067393.0,,2780067393.0,0,False,True
514,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,2200,,-1,,0.0,False,-1,,0.0,False,,False,,False,944611.0,,944611.0,0,False,True
515,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,3100,,-1,,0.0,False,-1,,0.0,False,,True,,False,197632765.0,,197632765.0,0,False,True
516,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,3200,,-1,,0.0,False,-1,,0.0,False,,True,,False,1937754403.0,,1937754403.0,0,False,True
517,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,9200,,-1,,0.0,False,-1,,0.0,False,,True,,False,2487047.0,,2487047.0,0,False,True
518,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,6231383938.0,,6231383938.0,0,False,True
519,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0 ,1000,,-1,,0.0,False,-1,,0.0,False,,True,,False,1440105121.0,,1440105121.0,0,False,True
520,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0 ,2100,,-1,,0.0,False,-1,,0.0,False,,True,,False,2758667911.0,,2758667911.0,0,False,True
521,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0 ,2200,,-1,,0.0,False,-1,,0.0,False,,False,,False,944611.0,,944611.0,0,False,True
522,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0 ,3100,,-1,,0.0,False,-1,,0.0,False,,True,,False,195422385.0,,195422385.0,0,False,True
523,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0 ,3200,,-1,,0.0,False,-1,,0.0,False,,True,,False,1833757372.0,,1833757372.0,0,False,True
524,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0 ,9200,,-1,,0.0,False,-1,,0.0,False,,True,,False,2486538.0,,2486538.0,0,False,True
525,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C06,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,142648257.0,,142648257.0,0,False,True
526,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C06,,0 ,1000,,-1,,0.0,False,-1,,0.0,False,,True,,False,16326787.0,,16326787.0,0,False,True
527,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C06,,0 ,2100,,-1,,0.0,False,-1,,0.0,False,,True,,False,20147065.0,,20147065.0,0,False,True
528,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C06,,0 ,3100,,-1,,0.0,False,-1,,0.0,False,,False,,False,2210380.0,,2210380.0,0,False,True
529,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C06,,0 ,3200,,-1,,0.0,False,-1,,0.0,False,,True,,False,103964025.0,,103964025.0,0,False,True
530,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C09,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,3316067.0,,3316067.0,0,False,True
531,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C09,,0 ,1000,,-1,,0.0,False,-1,,0.0,False,,True,,False,2030135.0,,2030135.0,0,False,True
532,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C09,,0 ,2100,,-1,,0.0,False,-1,,0.0,False,,False,,False,1252417.0,,1252417.0,0,False,True
533,C,A,20180101,2018,52,2018,348,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C09,,0 ,3200,,-1,,0.0,False,-1,,0.0,False,,False,,False,33006.0,,33006.0,0,False,True
