province_code,city_code,province_name,city_name,year,genealogy_count,clan_intensity_cumsum,clan_intensity_cumsum_log,new_family_farms,closed_family_farms,total_family_farms,registered_population_10k,gdp_per_capita_yuan,total_gdp_10k_yuan,primary_gdp_10k_yuan,primary_gdp_share_percent,primary_employment_10k,primary_employment_share_percent,agri_employment_total_10k,grain_output_10k_ton,fiscal_expenditure_10k_yuan,agri_employment_10k,grain_output_per_capita_ton,primary_gdp_city_10k_yuan,crop_sown_area,grain_sown_area,resident_population_10k,rural_consumption_per_capita,cultivated_area_1000_ha,rural_rejuvenation_index,agri_machinery_power_per_capita_kw,total_grain_capacity_10k_ton,pesticide_fertilizer_use_10k_ton,rural_net_income_per_capita_yuan,rural_income_growth_rate_percent,safe_drinking_water_rate_percent,rural_road_paving_rate_percent,road_area_per_capita_sqm
110000,110000,北京市,北京市,2013,48,3.646585124971511,1.5361325680823537,1.0,0.0,13.0,1316.3,93213.0,195005600.0,1618546.0,0.83,3.13,0.0,3.0,96.1,41736563.0,55.4,0.0454416493285417,1501870.0,242.5,158.9,2125.4,13564.0,221.1573,7.008672,282651.329334,244586.677302,5914.75597482,634184.339118,549.14081964,314.60871981,312.551193174,5910.32384184
110000,110000,北京市,北京市,2014,43,6.871423883033607,2.063238971481513,4.0,0.0,17.0,1333.4,99995.0,213308300.0,1599812.0,0.75,3.23,0.0,3.0,96.1,45246690.0,52.41,0.0296988287785834,1618546.0,196.1,120.2,2171.1,14535.1,219.9467,7.278788,277767.863564,249293.021256,6109.43457752,658830.6988844,539.17294548,326.027700068,321.003439216,6243.77863608
110000,110000,北京市,北京市,2015,59,11.25738879531431,2.506128922123089,2.0,0.0,19.0,1345.2,106497.0,230145900.0,1403890.0,0.61,3.89,0.0,4.0,96.1,57377011.0,50.3,0.0288412808108731,1599812.0,173.7,104.5,2188.3,15811.2,219.3267,7.41818,293682.851,262355.35529,6295.4645964,671794.095714,532.57728515,333.92185183,339.98215321,6401.0600822
110000,110000,北京市,北京市,2016,52,15.072502515050186,2.777109893515272,1.0,0.0,20.0,1363.0,118198.0,256691300.0,1309126.0,0.51,3.69,0.0,4.0,96.1,64066737.0,49.6,0.0242993234847439,1403890.0,151.4,87.3,2195.4,17329.0,216.3333,7.650216,304068.599712,259502.508144,6559.3459944,691807.056372,525.546039672,333.275876352,348.932269872,6464.8478196
110000,110000,北京市,北京市,2017,53,18.97242893153289,2.994352769051689,0.0,0.0,20.0,1359.0,128994.0,280149400.0,1204642.0,0.43,3.41,0.0,3.0,96.1,68194936.0,48.8,0.0189331122166943,1309126.0,120.9,66.8,2194.4,18810.4,213.7306,7.949894,310348.979768,276533.5933,6794.88114606,720197.290421,526.845981884,356.404385446,373.214529808,6793.35860716
110000,110000,北京市,北京市,2018,42,22.02475451292824,3.1365699203224597,2.0,0.0,22.0,1376.0,140211.0,303199787.0,1182479.0,0.39,2.66,0.0,3.0,96.1,74675240.0,45.41,0.015829542289481,1204642.0,103.8,55.6,2191.7,20195.3,212.8406,8.102816,323301.222048,283882.9577,6995.96487136,733041.0670784,523.331842004,360.40266888,357.294904924,6813.5457224
110000,110000,北京市,北京市,2019,45,25.245942773486583,3.267511416081814,0.0,0.0,22.0,1397.0,164220.0,353710000.0,1131872.0,0.32,0.36,0.0,0.0,96.1,74082503.0,42.39,0.0133741989412092,1182479.0,88.6,46.5,2190.1,21881.0,93.5467,8.2914,314605.6173,294322.917954,7059.17002908,750289.9088412,515.638511058,366.500922138,373.848507942,6967.40347914
110000,110000,北京市,北京市,2020,32,27.522712606286294,3.350700703445576,2.0,0.0,24.0,1405.5,164889.0,361030000.0,1083090.0,0.3,2.335201625949672,0.0,2.305616746676364,96.1,71161762.0,42.39,0.0133741989412092,1131872.0,98.2,48.9,2189.31,20912.7,93.5467,8.78496,350772.14112,299378.23936,7434.8632552,794945.484736,473.93693488,393.92066312,396.7860156,7507.7051232
110000,110000,北京市,北京市,2021,21,29.007861121137783,3.401459384707619,28.0,0.0,52.0,1414.0,183980.0,402700000.0,1127560.0,0.28,1.8329579985626976,0.0,1.5342842041773397,96.1,72051201.0,42.39,0.0133741989412092,1083090.0,117.8,60.9,2188.6,23574.0,93.5467,8.853622,359492.510574,298689.829882,7544.36860476,801721.6119288,501.654960266,402.806101132,404.782084898,7608.29361044
110000,110000,北京市,北京市,2022,11,29.778169244387083,3.4268056479019418,35.0,0.0,87.0,1428.0,190313.0,416110000.0,1123497.0,0.27,1.2984733172794949,0.0,1.049193345250302,96.1,74691549.0,42.39,0.0133741989412092,1127560.0,143.8,76.7,2184.3,23745.4,124.8,9.119628,350120.469552,333590.095608,7736.07053268,825036.8604072,482.925001728,413.058743412,405.299519772,7655.62894824
110000,110000,北京市,北京市,2023,12,30.651696986172283,3.4547917644094595,35.0,1.0,121.0,1373.74,200278.0,437610000.0,1050264.0,0.24,1.2601443284252056,0.0,1.1291020648255667,96.1,79716333.0,42.39,0.0133741989412092,1079461.221644224,,,2181.861,20895.47471942753,1182.8975614134106,0.4603473518642524,16382.06324376681,19805.27066249225,389.2910641813405,41570.67689050066,78.05468925460536,20.144066109353066,24.19096114398953,372.49355284669264
120000,120000,天津市,天津市,2013,6,0.5976095617529881,0.4685084881747853,19.0,0.0,20.0,1004.0,99607.0,143701600.0,1882491.0,1.31,0.53,0.0,1.0,174.7,25492061.0,68.99,0.118665136087922,1882491.0,473.5,332.8,1410.0,12491.2,438.3098,4.021182,157825.59474,141632.54754,3435.36067578,363900.8459724,574.705539608,181.723769766,183.285224694,3348.9502893
120000,120000,天津市,天津市,2014,9,1.482826439888131,0.9093976047225572,135.0,0.0,155.0,1016.7,105231.0,157269300.0,2013047.0,1.28,0.5,0.0,0.0,174.7,28846993.0,67.98,0.117476809883901,2013047.0,479,345.8,1429.0,13738.6,437.182,4.125968,166377.324072,143825.064572,3486.0022656,373485.1692256,579.979328156,190.084824624,187.996384008,3526.1344104
120000,120000,天津市,天津市,2015,9,2.359250629195756,1.2117179220758147,114.0,8.0,261.0,1026.9,107960.0,165381900.0,2083812.0,1.26,0.53,0.0,1.0,174.7,32323500.0,66.17,0.119254015966903,2083812.0,469,350,1439.0,14739.4,436.8733,4.27399,164363.38667,147819.32634,3627.8018658,387127.500928,570.19087211,192.82138911,191.58383909,3708.3240404
120000,120000,天津市,天津市,2016,9,3.2213195947129973,1.440147779336369,93.0,4.0,350.0,1044.0,115053.0,178853900.0,2199903.0,1.23,0.85,0.0,1.0,174.7,36994300.0,65.1,0.128287199446906,2199903.0,479.2,357.3,1443.0,15912.1,436.9333,4.23936,182765.079288,144599.40252,3593.56106736,383310.312588,576.028144544,192.272398632,188.067389328,3606.18126408
120000,120000,天津市,天津市,2017,15,4.649891023284425,1.7316362570580743,109.0,20.0,439.0,1050.0,119238.0,185491900.0,1687976.0,0.91,0.62,0.0,1.0,174.7,32808795.0,62.71,0.126150545646072,1687976.0,439.5,351.4,1410.0,16385.9,436.7553,4.553146,188911.935112,163302.3194,3865.98868146,411867.1835222,564.47360204,205.10389857,202.218871226,3855.47738624
120000,120000,天津市,天津市,2018,12,5.758948324578326,1.910867304664864,100.0,28.0,511.0,1082.0,120711.0,188096400.0,1730487.0,0.92,0.5,0.0,1.0,174.7,31045305.0,60.07,0.134457553218774,1730487.0,429.3,350.2,1383.0,16863.3,436.213,4.48894,193390.172432,153518.526436,3800.9181978,405531.4027372,572.390052336,201.198303828,206.452044368,3803.4010114
120000,120000,天津市,天津市,2019,6,6.3004645700656905,1.9879379858644493,178.0,60.0,629.0,1108.0,90371.0,141040000.0,1847624.0,1.31,0.25,0.0,0.0,174.7,35087128.0,58.28,0.142973306954022,1847624.0,410.3,339.3,1385.0,17843.3,329.56,4.660968,179443.986696,161344.73394,3968.15194932,422237.6350218,565.924186148,207.966051384,217.825495134,3972.62938176
120000,120000,天津市,天津市,2020,6,6.831438021393124,2.058146148490468,353.0,38.0,944.0,1130.0,101614.0,140840000.0,2098516.0,1.49,2.027697239008824,0.0,2.043962553387516,174.7,31513505.0,58.28,0.142973306954022,2098516.0,419.2,350.2,1386.84,16844.1,322.980826236479,4.87528,201812.3116,164942.48736,4173.0181256,440402.240976,561.27580248,213.3255324,223.01255256,4095.6960672
120000,120000,天津市,天津市,2021,0,6.831438021393124,2.058146148490468,361.0,66.0,1239.0,1152.0,113732.0,156950000.0,2244385.0,1.43,1.797720643194367,0.0,1.7098352185599452,174.7,31525478.0,58.28,0.142973306954022,2244385.0,437,373.5,1373.0,19285.5,316.274594366172,4.782732,197786.910426,163630.39935,4090.59867704,433280.0007934,563.159219424,216.22963473,213.767580056,4048.8212867
120000,120000,天津市,天津市,2022,0,6.831438021393124,2.058146148490468,173.0,65.0,1347.0,1161.0,119235.0,163110000.0,2723937.0,1.67,1.5222038808090304,0.0,1.2640819240452856,174.7,27298298.0,58.28,0.142973306954022,2723937.0,443.5,376.7,1363.0,18934.2,332.4,5.16432,200614.286544,178698.750216,4380.69896712,467063.8383852,544.914711788,231.432238464,237.712366164,4389.64174488
120000,120000,天津市,天津市,2023,0,6.831438021393124,2.058146148490468,140.0,71.0,1416.0,1077.46,122752.0,167370000.0,2677920.0,1.6,1.3834835852716694,0.0,1.4014824109354578,174.7,32804209.0,58.28,0.142973306954022,2688557.747154362,,,1402.184,13924.556641857604,7888.578614485334,0.4592751036794932,17688.931427432,16923.311268788842,393.82951340910313,41570.682558586086,73.08506828723421,20.4064580366057,21.86705131734668,387.2963943898308
130000,130100,河北省,石家庄市,2013,2,0.1993620414673046,0.1817897833169191,35.0,0.0,35.0,1003.2,48491.0,48636583.0,4887977.0,10.05,0.2,0.0,0.0,525.61,5229442.0,373.83,0.500590487437856,4887977.0,1006.9,758.5,1049.98,6709.87,586.856,0.644952,22560.42096,21582.028776,545.3391636,58249.8718032,21.829767304,26.40111012,30.69649044,569.0411496
130000,130100,河北省,石家庄市,2014,4,0.5896440201969367,0.4635101044971853,338.0,0.0,373.0,1024.9,48970.0,51702653.0,4875560.0,9.43,0.2,0.0,0.0,503.0,5664878.0,355.58,0.473804186055274,4875560.0,1005.1,756.9,1061.62,7274.5,584.189,0.661912,29535.175352,21099.106912,561.38080544,59636.0868904,20.945539256,26.84715072,27.289307936,549.7510116
130000,130100,河北省,石家庄市,2015,6,1.1728250784761638,0.7760282003241752,297.0,5.0,665.0,1028.84,51043.0,54405988.0,4945504.0,9.09,0.2,0.0,0.0,504.79,6823857.0,357.35,0.471695821185617,4945504.0,1002.839,755.349,1070.16,7476.15,582.901,0.6356,19744.914,21404.4656,544.245212,57256.94548,25.2744192,26.3462556,27.9257216,535.23876
130000,130100,河北省,石家庄市,2016,0,1.1728250784761638,0.7760282003241752,448.0,6.0,1107.0,1038.0,55177.0,59277293.0,4807388.0,8.11,0.2,0.0,0.0,495.82,7461188.0,358.52,0.459748159412496,4807388.0,998.987,737.477,1078.46,7893.75,581.979,0.670248,29600.832672,23545.81224,593.16277752,60361.9316568,21.790702336,29.030451624,30.837440232,587.23108272
130000,130100,河北省,石家庄市,2017,0,1.1728250784761638,0.7760282003241752,311.0,39.0,1379.0,973.0,57024.0,61770284.0,4505239.0,7.51,0.19,0.0,0.0,511.21,8067284.0,358.27,0.469875642239359,4500253.824060791,803.779,684.297,1087.99,8417.0,581.094,0.729714,27186.224784,23301.957162,655.99829172,65674.989714,21.402508996,35.341508448,30.796119942,586.91626734
130000,130100,河北省,石家庄市,2018,12,2.3948210051564085,1.222251036544581,294.0,48.0,1625.0,982.0,55723.0,60826180.0,4203089.0,6.91,0.17,0.0,0.0,487.34,9916127.0,353.28,0.444994338726761,4203089.0,911.663,773.567,1095.16,9081.51,583.064,0.693196,33125.757252,26502.962668,587.69850076,62694.2405908,24.08421984,30.440315948,34.459466356,609.96395628
130000,130100,河北省,石家庄市,2019,4,2.775049142038537,1.3284134003748107,221.0,116.0,1730.0,1052.0,52859.0,58100000.0,4496940.0,7.74,0.11,0.0,0.0,487.34,10513884.0,351.99,0.439100007252158,4496940.0,891.73,756.86,1103.12,9907.93,492.066,0.718224,34668.67248,27279.583968,607.4738592,65055.2216496,22.30296064,32.700020496,32.934879744,642.61655952
130000,130100,河北省,石家庄市,2020,4,3.1554580816486184,1.424422670521398,317.0,38.0,2009.0,1051.5,52961.0,59350000.0,4991335.0,8.41,1.5527866310465086,0.0,1.6987815923175944,487.34,11422265.0,351.99,0.439100007252158,4991335.0,786.1,664.9,1124.15,11186.0,487.914,0.7788,27626.3724,28852.9824,666.839712,70104.14928,23.968402,37.020258,35.972772,674.853564
130000,130100,河北省,石家庄市,2021,0,3.1554580816486184,1.424422670521398,580.0,87.0,2502.0,1051.0,57830.0,64900000.0,5049220.0,7.78,1.443906297795884,0.0,1.582903285189616,487.34,11527442.0,351.99,0.439100007252158,5049220.0,787.3,665.5,1120.47,13978.1,483.082,0.769242,29731.972542,25871.916186,658.03268406,69690.7867014,21.232033684,38.452869096,34.21203795,626.6629953
130000,130100,河北省,石家庄市,2022,0,3.1554580816486184,1.424422670521398,720.0,96.0,3126.0,1054.0,63319.0,71010000.0,5581386.0,7.86,1.2632405504169668,0.0,1.6349191093561473,487.34,12504267.0,351.99,0.439100007252158,5581386.0,796.1,669.3,1122.35,14802.7,493.176,0.815892,27382.967304,26874.666588,733.30741176,73712.4154536,20.627460352,37.64525688,40.618367328,697.03285344
130000,130100,河北省,石家庄市,2023,2,3.350419498784168,1.4702722769529997,793.0,119.0,3800.0,1025.844,67099.0,75340000.0,5771044.0,7.66,1.0428749584223382,0.0,1.52283682704941,487.34,12748334.0,351.99,0.439100007252158,5770838.254490733,,,1091.346,13977.204529395793,3451.3176993054803,0.459442934014398,18178.96898232564,16106.37039301161,393.8732561131503,41572.51186402876,44.15444100710192,20.52815691356308,20.80773029545925,391.1249248099023
130000,130200,河北省,唐山市,2013,2,0.2707459049681873,0.239604054808254,7.0,0.0,7.0,738.7,82831.0,61212139.0,5527456.0,9.03,2.54,3.0,3.0,308.29,4971792.0,302.11,0.399961079398028,5527456.0,804.4,487.9,763.3617,9424.32,558.445,0.368148,12414.686856,14477.4201,324.982647,33172.4909472,31.91731066,17.608150692,17.117409408,330.3760152
130000,130200,河北省,唐山市,2014,0,0.2707459049681873,0.239604054808254,27.0,0.0,34.0,753.2,80450.0,62253023.0,5584096.0,8.97,2.13,2.0,2.0,305.0,5246569.0,302.84,0.392626348446229,5584096.0,804.4,487.4,766.7201,10561.0,556.996,0.362032,14538.843088,12795.659008,305.89531808,32903.7127584,30.00248632,16.232428784,14.647452688,290.92167456
130000,130200,河北省,唐山市,2015,1,0.403203253701895,0.3387576614058234,78.0,2.0,110.0,754.96,78398.0,61030601.0,5688052.0,9.32,1.97,2.0,2.0,308.37,5922620.0,301.68,0.395285340716813,5688052.0,807.109,494.371,767.4554,11522.0,555.72,0.39214,12183.7898,11779.8856,335.5973334,35351.342572,30.47923294,18.62978712,17.8502128,328.2564726
130000,130200,河北省,唐山市,2016,0,0.403203253701895,0.3387576614058234,108.0,4.0,214.0,760.0,81239.0,63548675.0,5992640.0,9.43,1.77,2.0,2.0,305.49,6425412.0,302.1,0.389476770870519,5992640.0,806.219,478.818,768.3996,10992.0,556.057,0.391248,17150.747328,13715.981136,350.53082064,35255.0834064,28.61859568,17.667194688,17.021635488,350.20999728
130000,130200,河北省,唐山市,2017,4,0.9330045782052064,0.6590755686689175,69.0,7.0,276.0,755.0,82972.0,65301459.0,5461857.0,8.26,1.65,2.0,2.0,288.83,6626323.0,302.5,0.365746486007344,5457812.908077941,721.668,480.089,769.5879,11937.9,558.867,0.394198,12645.083444,12569.397428,322.58799132,35554.5309308,28.60176483,16.993481582,16.276041222,340.2125839
130000,130200,河北省,唐山市,2018,0,0.9330045782052064,0.6590755686689175,124.0,19.0,381.0,758.0,87855.0,69549700.0,4931074.0,7.09,1.48,2.0,1.0,278.17,7492880.0,297.13,0.350525466871645,4931074.0,710.739,472.737,770.4522,12988.6,557.942,0.444068,16350.58376,16606.366928,360.60986008,40175.498062,30.93213144,19.429307204,20.374727976,356.28019708
130000,130200,河北省,唐山市,2019,4,1.4621051073057354,0.9010167186892264,140.0,20.0,501.0,756.0,86667.0,68900000.0,5312190.0,7.71,1.36,2.0,1.0,278.17,7975076.0,296.74,0.358755430551719,5312190.0,717.81,480.54,771.0852,14171.0,500.186,0.44655,21827.364,15153.2277,367.0417725,40333.46772,26.92814185,18.26166225,18.40009275,359.2539405
130000,130200,河北省,唐山市,2020,0,1.4621051073057354,0.9010167186892264,226.0,54.0,673.0,753.5,93470.0,72110000.0,5927442.0,8.22,0.7463235286708922,2.142857142857143,0.9899615118885025,278.17,9262511.0,296.74,0.358755430551719,5927442.0,721.8,486.1,771.8498,14440.3,498.129,0.46368,14907.312,17872.5456,416.3429088,42047.847072,29.26163488,20.2257216,21.55741056,378.6549984
130000,130200,河北省,唐山市,2021,0,1.4621051073057354,0.9010167186892264,763.0,46.0,1390.0,751.0,106784.0,82310000.0,6066247.0,7.37,1.102428085438106,2.142857142857143,1.244751228838183,278.17,9214638.0,296.74,0.358755430551719,6066247.0,723.2,489.6,769.7,17092.1,496.052,0.456166,18229.305692,16744.941528,371.22332914,41366.4557614,26.664443156,20.44764095,20.425744982,396.66370696
130000,130200,河北省,唐山市,2022,0,1.4621051073057354,0.9010167186892264,706.0,47.0,2049.0,751.0,115571.0,89010000.0,6382017.0,7.17,0.7794409282658776,2.142857142857143,0.9207878340175312,278.17,9369039.0,296.74,0.358755430551719,6382017.0,723.1,490.7,770.6,18117.5,497.812,0.495852,23642.719212,19032.287316,432.4821144,44879.0190828,26.630342524,20.044321248,21.646914912,442.3743618
130000,130200,河北省,唐山市,2023,0,1.4621051073057354,0.9010167186892264,1179.0,105.0,3123.0,753.1360000000001,118418.0,91330000.0,6548361.0,7.17,0.8800483120834315,2.142857142857143,1.1393589906120738,278.17,10015337.0,296.74,0.358755430551719,6544858.520695601,,,768.9211899999999,20325.498046252644,-90.1416876143776,0.459860342350476,18355.7478889932,16460.143959375615,391.0213682780942,41572.169111328025,32.88220603269019,20.603964235357644,20.64207873008592,391.7642932961549
130000,130300,河北省,秦皇岛市,2013,1,0.3416467372736591,0.2938977678861237,75.0,0.0,75.0,292.7,39889.0,11687549.0,1714563.0,14.67,0.09,0.0,0.0,84.4,2003166.0,114.19,0.277175697865353,1714563.0,219.7,146.2,303.97,7223.96,189.757,0.375078,11769.197484,14433.751596,330.05363688,34046.7302472,30.15795328,18.363443802,18.421580892,317.42476062
130000,130300,河北省,秦皇岛市,2014,0,0.3416467372736591,0.2938977678861237,87.0,4.0,158.0,295.1,39282.0,12000219.0,1746032.0,14.55,0.14,0.0,0.0,85.28,2119627.0,114.63,0.278238172920065,1746032.0,220.2,147.5,305.68,8051.25,189.043,0.375632,16173.211392,11456.776,327.76897056,34096.3420192,32.458436336,16.410986448,18.6595196,304.66008992
130000,130300,河北省,秦皇岛市,2015,2,1.0181451813272375,0.7021788625186746,137.0,7.0,288.0,295.64,40746.0,12504439.0,1776881.0,14.21,0.07,0.0,0.0,84.44,2282969.0,114.18,0.273711507293355,1776881.0,220.179,148.331,306.16,8613.61,188.65,0.40838,16311.51396,13461.02156,334.9981978,37004.046884,28.64458572,18.95454932,18.35708938,348.409397
130000,130300,河北省,秦皇岛市,2016,2,1.689286120924553,0.9892757758376378,248.0,21.0,515.0,298.0,73755.0,13493526.0,1959260.0,14.52,0.04,0.0,0.0,81.14,2455712.0,113.74,0.261320450885668,1959260.0,213.531,137.072,308.13,9520.0,188.321,0.396936,16622.488872,15014.898072,332.38626768,35935.1320968,30.391370248,16.971395616,17.444146392,350.25235704
130000,130300,河北省,秦皇岛市,2017,0,1.689286120924553,0.9892757758376378,71.0,19.0,567.0,298.0,48356.0,15003351.0,1996132.0,13.475,0.05,0.0,0.0,75.66,2626987.0,115.06,0.243217178860743,1995658.089365208,193.644,129.005,309.5,10316.0,188.084,0.422984,14498.622568,13978.352248,369.00701176,38406.6934096,29.451202024,17.305544392,18.593953656,341.242342
130000,130300,河北省,秦皇岛市,2018,0,1.689286120924553,0.9892757758376378,79.0,49.0,597.0,300.0,52380.0,16355631.0,2033005.0,12.43,0.05,0.0,0.0,74.22,2912487.0,112.85,0.236806840661094,2033005.0,197.689,131.254,311.43,11251.8,188.171,0.452656,22367.090928,17316.807936,387.93977168,40889.54812,30.357521888,20.680042016,20.493095088,381.43510496
130000,130300,河北省,秦皇岛市,2019,0,1.689286120924553,0.9892757758376378,64.0,40.0,621.0,301.0,51334.0,16120000.0,2063360.0,12.8,0.04,0.0,0.0,74.22,3179413.0,110.64,0.231128627276483,2063360.0,194.36,126.89,312.45,12339.0,172.99,0.448968,21934.33164,14084.12616,361.643724,40779.314472,27.515097856,19.306970904,18.683354352,368.25253296
130000,130300,河北省,秦皇岛市,2020,0,1.689286120924553,0.9892757758376378,146.0,29.0,738.0,300.5,53821.0,16860000.0,2330052.0,13.82,1.2635042579237918,0.0,1.265008600346647,74.22,3402821.0,110.64,0.231128627276483,2330052.0,196.6,128.6,313.98,12774.0,171.859,0.41984,19455.3856,16432.5376,366.0668928,37803.569152,29.65850112,20.16995328,16.95481856,372.6415872
130000,130300,河北省,秦皇岛市,2021,0,1.689286120924553,0.9892757758376378,189.0,34.0,893.0,300.0,58774.0,18440000.0,2400888.0,13.02,1.1928616822274023,0.0,1.241776097939237,74.22,3109139.0,110.64,0.231128627276483,2400888.0,197.2,129.7,313.43,14551.0,170.384,0.422054,13944.242106,16585.033984,343.9318046,38172.8006462,29.790935794,20.69119735,19.135084252,376.50171178
130000,130300,河北省,秦皇岛市,2022,0,1.689286120924553,0.9892757758376378,173.0,33.0,1033.0,300.0,61277.0,19100000.0,2523110.0,13.21,1.1813245086774131,0.0,1.2320760091784209,74.22,3161096.0,110.64,0.231128627276483,2523110.0,197.9,130.6,309.81,15336.8,171.595,0.430416,14949.638928,15270.298848,360.46048752,38932.5045312,30.23386096,18.412766064,21.455376768,370.64413008
130000,130300,河北省,秦皇岛市,2023,0,1.689286120924553,0.9892757758376378,249.0,33.0,1249.0,298.094,64491.0,20010000.0,2599299.0,12.99,1.1681051539130465,0.0,1.2853654083790218,74.22,3781518.0,110.64,0.231128627276483,2599052.341356359,,,309.454,15504.69954910269,2732.760511031724,0.459570865879908,18090.97082611659,16110.99184569509,392.07507133678007,41572.68703912227,39.96669726002801,20.54989305211052,20.691451504372665,392.3756370019082
130000,130400,河北省,邯郸市,2013,3,0.3018108651911468,0.2637562684042717,389.0,0.0,390.0,994.0,30800.0,30615043.0,3949341.0,12.9,0.19,0.0,0.0,555.62,3671338.0,383.89,0.555543640282678,3949341.0,1062.2,767.6,932.51,6489.6,669.254,0.371052,15961.543884,13254.719544,319.65387696,33560.3176128,31.07434414,16.638713784,15.080295384,302.31090648
130000,130400,河北省,邯郸市,2014,8,1.0788871157982376,0.7318327100463761,804.0,1.0,1193.0,1029.5,32943.0,30800054.0,4031727.0,13.09,0.17,0.0,0.0,544.85,4046724.0,386.71,0.561345864581444,4031727.0,1059.2,769.1,937.39,6736.37,667.391,0.400996,12073.588564,14155.1588,331.01016812,36269.0456104,29.836355384,18.347972976,18.127425176,342.83955012
130000,130400,河北省,邯郸市,2015,0,1.0788871157982376,0.7318327100463761,599.0,5.0,1787.0,1049.7,33450.0,31454319.0,4029298.0,12.81,0.17,0.0,0.0,542.46,5156300.0,389.53,0.562228347291424,4029298.0,1057.442,773.41,943.3,7711.0,664.565,0.3773,12664.0745,12113.5938,332.050411,34016.12291,28.8236194,17.5018151,18.0734246,330.012991
130000,130400,河北省,邯郸市,2016,2,1.2684605755138774,0.8191014408718451,546.0,31.0,2302.0,1055.0,35265.0,33370903.0,4171363.0,12.5,0.16,0.0,0.0,546.55,5316404.0,391.51,0.583031350075847,4171363.0,1057.979,781.539,949.28,8544.0,664.151,0.428688,14126.984352,16969.61448,369.99632592,38605.2406272,28.139060416,18.572050224,20.265367824,356.74986672
130000,130400,河北省,邯郸市,2017,4,1.6490504898811469,0.9742012700860764,502.0,64.0,2740.0,1051.0,35567.0,33795261.0,3652329.0,10.785,0.17,0.0,0.0,563.76,5470074.0,393.75,0.592782936094467,3653386.7185029984,1008.26,820.524,951.11,9696.64,663.752,0.428756,15998.172628,16962.016116,385.0443258,38704.8331344,30.465752828,19.643884896,20.804098632,379.234682
130000,130400,河北省,邯郸市,2018,15,3.0668198660626214,1.4028613343441416,1248.0,61.0,3927.0,1058.0,36289.0,34545705.0,3133295.0,9.07,0.06,0.0,0.0,528.2,6259998.0,398.05,0.554357351636991,3133295.0,999.757,805.829,952.81,11446.0,662.957,0.410476,14763.590292,14231.613396,348.16163844,37230.788914,31.744096212,19.958574548,19.050601636,332.7523694
130000,130400,河北省,邯郸市,2019,4,3.443822693583828,1.4915149730480075,1472.0,366.0,5033.0,1061.0,36546.0,34860000.0,3423252.0,9.82,0.21,0.0,0.0,528.2,6972080.0,398.44,0.542008825445094,3423252.0,985.45,785.32,954.97,12446.1,606.303,0.426738,19173.765078,15019.470648,349.53682842,38778.7062312,28.263424786,18.551154336,19.426393974,351.89668956
130000,130400,河北省,邯郸市,2020,2,3.632324107344431,1.5330587091838728,916.0,266.0,5683.0,1061.0,38623.0,36370000.0,3771569.0,10.37,0.8998959933729509,0.0,0.785277421791406,528.2,7892357.0,398.44,0.542008825445094,3771569.0,985,776.8,941.49,12832.0,604.486,0.44024,14130.82352,14782.81896,388.2960824,39836.701264,31.15205648,19.90281016,19.50527344,363.2112072
130000,130400,河北省,邯郸市,2021,4,4.009326934865637,1.6113015617335684,1271.0,147.0,6807.0,1061.0,43817.0,41150000.0,3921595.0,9.53,0.8853009424273139,0.0,0.8036053675460693,528.2,7504067.0,398.44,0.542008825445094,3921595.0,982.1,780.8,936.69,14885.0,598.611,0.463218,15005.020674,18367.056918,376.11448728,41716.9035402,26.129400208,22.777818714,19.004444886,406.35335832
130000,130400,河北省,邯郸市,2022,0,4.009326934865637,1.6113015617335684,1311.0,323.0,7795.0,1064.0,46615.0,43460000.0,4398152.0,10.12,0.5000481754560582,0.0,0.5225177118908704,528.2,8456166.0,398.44,0.542008825445094,4398152.0,993.6,785.6,928.09,15778.1,602.222,0.47838,19713.08304,17427.3834,409.9381734,43488.042822,29.05323046,23.68794246,20.74399194,425.2989552
130000,130400,河北省,邯郸市,2023,0,4.009326934865637,1.6113015617335684,1870.0,320.0,9345.0,1048.42,47493.0,43820000.0,4495932.0,10.26,0.541897057693582,0.0,0.593335040084277,528.2,8716485.0,398.44,0.542008825445094,4495480.598915483,,,942.764,16332.699405462015,10873.85526349506,0.4590219466594966,17969.398144346822,15891.17089392528,393.4588130051069,41572.80049615007,67.33780130903051,20.81574682009748,20.561633691707414,391.9176805869372
130000,130500,河北省,邢台市,2013,6,0.7864726700747149,0.5802431003372837,68.0,0.0,68.0,762.9,21030.0,16045756.0,2548066.0,15.88,0.1,0.0,0.0,448.47,2591944.0,303.14,0.621407787169184,2548066.0,1018.7,716.6,721.69,5301.46,696.145,0.355872,16018.866336,12405.69792,300.3737616,32340.223872,31.586118304,17.398937952,14.247691392,305.41646784
130000,130500,河北省,邢台市,2014,2,1.04523835774453,0.7155143390568943,201.0,0.0,269.0,772.9,22758.0,16469408.0,2733922.0,16.6,0.08,0.0,0.0,444.79,2946228.0,305.05,0.613926846100759,2733922.0,1019,715.4,725.63,5556.92,694.67,0.385628,18645.885056,14762.996724,312.18129112,34926.713588,30.881054684,18.730723216,16.998096612,326.29527592
